User,Spend
76317,121.11389409178742
76317,76.39652308025866
46802,285.33543662057264
46802,46.60750820710285
46802,501.7730278329361
66198,103.48240526387148
66198,541.0114373760514
66198,255.9629245871357
21644,148.98039433714737
46463,612.6989543701483
96798,788.7872339287683
96798,497.97455212965116
46463,1585.90081989612
52389,410.03527072513117
54719,689.9909561989557
74526,1383.2006283279056
16987,763.0259122300095
27962,526.8049862445569
27962,119.88292415323968
27962,382.2970732640677
65944,224.5818217894437
97249,911.0219001110312
86053,219.6848297752381
86053,740.9633166251955
70190,832.9033013487089
97918,204.3334019465381
10165,189.7928081699737
10165,512.5667750615827
10165,262.4228967420092
10165,78.3550933052479
10165,751.045085944549
55196,183.6549705252966
40568,263.53035664655783
26120,261.3906749803287
88295,1009.3184243161426
21952,1821.9038148373627
90739,200.93606858770283
78216,349.88103607347387
78216,667.4845618572789
31422,815.4509570952271
31422,341.26531133924874
88796,90.78058350264469
21952,542.1807800269207
24849,2659.14193263594
88410,278.6344952479929
88410,323.9135487179056
38556,368.5653837278981
35949,254.57558527774472
35949,1885.3804115302692
92376,235.14315560455466
92376,322.7147421336884
71110,8934.7376440088
71110,864.2587423294107
42809,250.94951554086117
42809,293.4584586079301
62265,53.702510619045135
31457,184.6336798659036
78614,122.67082071669056
46681,380.9492522771397
90370,63.704405856127316
90370,512.2233960108887
33905,100.63015458080058
30675,526.3232514344551
83412,165.93024185283355
83412,295.8788110757235
83412,192.5480721565114
15665,514.7394545274632
77923,85.03584126531857
77923,296.7856503381945
67232,855.0501750709993
99298,170.43494199237318
19847,521.1269093319862
99298,167.1444599808466
87232,1266.244759353935
25846,688.8201454162364
25846,184.24144335227984
87232,1811.9253636238789
26269,1297.9091327879007
26269,2203.342330942789
23178,360.16631501551336
27558,211.81176938985783
64232,2739.9977656922706
76989,383.92096143016283
72191,447.49430601257376
76989,203.5223557664341
33592,631.6860703824569
25846,1060.1981779104472
38556,165.1690139364691
76989,387.80856820367865
56993,146.37130312122775
56993,251.682989790028
56993,454.321370601704
98861,650.2181853983757
33592,676.6866939115815
49749,150.63154889810488
78455,76.28492259589213
78455,56.98603599912855
63037,189.84579749021614
36999,763.8809889405574
36999,275.5737606311617
58170,765.1182276348683
60506,1016.1823463235677
36999,356.24655049322234
51206,75.47378196859566
56083,180.14897801365657
56083,422.53471233693267
56083,423.6655671376645
29005,492.633593338101
23735,87.0261998469268
53168,457.8207374168032
97252,570.5707766940858
97252,521.4577561507679
27184,127.26581133434412
27184,460.70099154208407
44410,366.8881634684665
76989,467.55009770743743
76989,135.41255934819122
76989,699.9361044572255
38556,194.7620053859217
13935,859.093739373425
49749,655.1995775491747
13935,1492.7398967832064
49749,121.93294261054209
67668,187.5900622021426
31457,337.43326194128565
55717,538.3479853875812
67668,215.66227193461395
49749,274.43635546744576
47974,555.2808459580071
47974,292.41652379203487
99560,139.9827518199498
47974,420.9595907314621
78614,624.0000120382388
88485,122.1761818089629
38556,736.0372278582275
88485,382.37727564001716
37214,522.9413493380823
51206,309.98991753973604
44742,302.46946214560774
44742,122.74727194441593
44742,47.13251050264182
30489,206.61213776314725
30489,300.8139155749454
44742,98.96624041739773
72217,289.8493230408148
86365,406.1552280542096
86365,1529.0295605961976
72217,1201.8625546733024
98601,97.3317789759428
98601,383.1011178611866
24133,465.05557623937034
25831,204.08608130251756
25831,260.73564161500724
33905,416.47206558665397
25831,154.99425132124742
25831,109.31561827789099
25831,259.8851001573614
78639,514.7193293271432
78639,364.2080158499125
78639,813.878533980446
24133,887.6834002035449
52389,3041.4701682908726
18143,274.1904107756748
52389,242.76519031208997
89856,149.62301809325356
98861,469.3500334743383
11092,507.138270858648
11092,206.211551905441
11092,1043.9668263254794
46316,520.1183428401116
88142,251.365917877915
25536,309.6108802259376
37542,511.22192531362487
37542,276.50618592651267
37542,148.96363901326038
37542,444.1775867818783
37542,418.2987748083601
37542,364.82487600935445
12402,531.4063670818534
87232,381.23610530269417
87232,132.43495342051813
87232,733.3243463931124
88142,525.8206499633645
78568,295.281892713212
32189,152.69273489753678
32189,515.9895727166436
32189,548.5729403520842
32189,250.09079452025426
78216,576.0134869558475
67831,175.67810128185917
67831,82.65818681277055
32832,343.53489254378906
99298,302.45221085023036
54719,629.7000884949175
54719,507.87933725642273
46682,338.2505750643935
24931,126.4980969350764
24931,473.3455314860227
81405,50.64310786369307
81405,967.8308976823207
62265,561.1250601745401
44410,166.502620150127
60337,89.95178257852307
60337,318.4417738288295
78455,343.83334025254595
30356,353.34661311543886
99560,1205.9608057581274
99560,568.5644404589691
15864,309.3032612979531
30356,118.92029842801432
30356,577.733908680378
24357,2128.6703298151942
24357,1804.2462609832114
29002,2128.9284338611483
29002,1638.0028852570172
13198,447.43738247190134
80035,513.3438320255124
62832,1255.0090018578976
45260,216.5897382992184
40127,202.2473964452229
36928,610.3953112653041
36928,286.0176295146724
34546,168.19277325159942
27633,149.5047287663498
63807,105.8045542317483
16212,1522.0382638965798
53168,347.6904440393289
73152,554.6200630422418
37371,272.5304653402224
94166,355.200099910867
94166,966.063143680517
94166,760.0849286374045
98861,222.16084023830615
52276,402.3195002671665
85266,1506.7131743915893
73377,431.7116724777071
73377,464.9849138633555
71695,205.90748462682416
87124,474.92861224506447
38556,252.7127042321044
38556,205.4669384913477
38556,381.24590713891297
97252,236.2613968424376
26988,224.36727676655588
95175,241.0291664276688
95175,515.9423183410431
95175,743.5757737219826
96901,182.6585695231686
96901,462.5031907154554
22792,442.8370707156169
60762,497.4757557618893
26988,172.42711695750629
10165,370.6754443744384
10165,408.961172127096
91683,97.76386336813192
25536,192.10237234578133
87454,218.7471698560383
90739,1015.5725126997529
40127,201.62116866913303
92208,726.8514338800162
92208,179.6081482592995
38601,424.8122661427785
89383,51.9716898325406
89383,592.1825993967691
54510,648.3539824784518
54510,537.4920801031502
16955,275.7583868183246
16955,252.12571751590903
16955,260.1031304468588
74155,1173.9132216487506
88796,193.87526074585458
74155,1111.8445269677452
58170,202.33889764754903
13209,53.83008892087776
13209,123.96593569168422
30743,122.17534749317478
30743,230.6872400797586
30743,292.31110900011294
22792,192.98833323159243
99560,813.8938809126109
99560,662.4601905371281
23735,219.7342390856935
15486,564.0186578459277
63176,146.74930391964398
63176,160.3112147407991
63176,142.5085742242487
63176,150.70667048697584
63176,108.0053019622989
38556,528.4223348879358
63176,463.96216250465886
38556,500.9064205546582
52389,561.9263876220301
98861,191.02749445902734
73152,448.2899296787367
63807,242.86576204509063
73152,487.52709850545335
55902,912.1647883345813
55902,463.3438638335031
35805,261.4984136826321
18693,338.39239782366417
43061,133.7445585512275
43061,178.9832116725853
36713,452.30612656606326
36713,663.3401274924238
94594,228.86135210596112
94594,283.48293942631267
42809,263.70413430423594
94594,426.4215525239013
94594,296.8281310916101
94594,598.6290635738917
94594,486.50192700575235
94594,329.41465657823073
51206,209.054143512258
51206,803.3146977765622
96798,950.4876291285108
96798,329.42469091470537
76088,461.49765702233526
98501,100.65900597628747
74973,280.5739023904721
35566,1398.271770359822
35566,378.77249302172544
74973,95.68910616886116
74973,892.5353653732166
88295,872.7635802581569
65067,237.0011675143332
65067,1488.142028964531
53108,247.1522736992576
95156,248.14536320468812
95156,345.70380226843145
53108,370.9797832689101
44820,398.1138898735743
44820,470.319853621685
55902,152.56689665219588
55902,52.30586581177707
55902,613.8099566800288
42809,194.513199487518
72191,47.142188623545216
72191,301.84669738035353
30489,265.6673786838159
14899,1485.494377134468
14899,582.5361995341617
35846,219.3539704822336
83246,394.6728596719555
54961,189.42955292498334
67232,586.5390243886587
80081,476.2130283210562
99298,208.91498474947917
72191,132.08716474943924
36114,478.3878033640309
98266,564.6158131992818
98266,2121.698450194858
44565,1563.4166534978501
44565,144.51883616514147
56115,157.45666467649323
80081,255.23157974550492
56115,172.39138802353023
56115,111.86926736383468
10776,208.3057111876446
10776,498.3302097816848
72034,97.58113228103649
58170,309.23628939914414
22081,164.29526500295725
58170,707.902489807555
29005,86.2969310206109
27962,278.2912869983249
27962,48.365326674367466
27962,154.06938083910788
27962,176.68215248345354
27962,424.5720089843293
27962,209.04618940049602
49749,140.57067026593606
71110,195.3865145740073
71110,186.44801062859545
72191,68.68623117971418
72191,357.15960626078635
16212,150.77715645223844
32189,396.65771870133216
32189,235.75926810712204
32189,401.70350643100574
80081,191.2542473425504
56705,412.7128422313088
56705,509.84986979720253
80081,453.5866310329229
30356,990.328097953094
13198,302.7022585658274
77923,104.8204217272817
77923,339.4811281750689
15258,354.550744370119
15258,423.06447685509414
78614,162.85852865856126
85908,128.22089592547948
95701,326.4049774450241
95701,424.7102103396689
38556,383.3630903041196
51206,154.05162972562994
51206,622.3920376993564
96737,90.96442142640501
32189,184.7705920746765
32189,353.0167427606646
29005,875.6721184209911
26988,135.8898102141577
26988,556.5663036926288
24790,911.5032527247757
24790,130.60362312308285
13198,475.10109660342596
87649,155.79985549582355
83246,451.5827937020373
71110,189.82119205626992
42560,847.9095899954649
42560,374.810524743114
15486,552.4649097847865
15486,387.9576699328176
49095,457.87013002046797
78639,294.2683874205012
15549,287.41328729090753
78639,687.4642625519814
15549,117.43447587727672
15486,334.18533223746346
15549,285.49292364335236
15549,284.2634476721191
31863,408.6591196950098
42809,258.37028234900794
42809,200.76738205855258
42809,274.31379928647993
66198,263.03905204901776
66198,497.1841517495221
66198,578.5201363912079
52429,391.2217389870232
52429,153.49638456784396
33799,50.53709490382058
33799,132.32072811245823
33799,227.51775078063758
46802,124.75326067666849
46323,407.7337448343645
71110,463.89761533166785
71110,184.7720511714864
71110,958.0129156616788
21722,488.40332868067884
33182,136.65160839952128
60778,915.2709300325188
21722,164.36113071192239
99581,149.92729585535815
99581,74.77348215880991
21722,235.51315811161598
60778,290.78515534317336
46802,70.16805509633997
46802,504.88794762893855
46802,174.2337418805072
36081,624.007861503988
36605,151.1532697472594
36605,126.39245560948906
62501,548.9780839889689
38307,337.4588561125305
42761,154.04231240685232
42761,222.0779241195233
42761,220.62687233645818
29058,106.44552792897665
78119,407.7283229085252
42610,195.8486426548068
38567,735.4522273214772
45760,593.0684798131807
14897,400.7998829709998
14897,157.65861216442718
50539,144.60030921255094
38556,958.6610498283026
97377,240.6121738302441
97377,425.68230824445226
62669,392.17794062675966
62669,337.81649292790433
87124,237.9499738774432
87124,283.75041324194444
90944,372.8677500265009
96281,287.69752717693785
96281,155.75641450191372
96281,522.7257511038147
36928,224.50322410538087
78614,567.6034974378713
78614,160.2451352810905
35846,225.66651918042496
80035,358.12233302096223
80035,628.2416229903309
47414,306.39647845933644
20091,921.797308247635
20091,234.5135194128317
46463,1932.3583115081117
54510,116.30166131849876
54510,562.6278867881775
10100,1249.2508311348226
10100,412.5622199416484
71695,79.98006742831045
71695,419.64124299753234
56083,233.12962924297645
56083,355.06438327556
56083,452.1793264624643
29005,135.6165651349157
90944,1189.5162330450175
13209,309.09400720013326
13209,1173.1637310659758
13209,431.4231143783695
33799,153.92469837781246
78216,436.8635812859797
92890,328.34245971533886
23178,228.2568568546546
83964,363.65962167610473
92890,309.1242974728766
83964,269.7643585393644
35846,293.59105760228795
23178,574.6235275747189
52784,179.5009345466033
17587,212.22727444301248
51206,595.9365167212521
80035,1649.9564559316889
32988,522.2967962239472
32988,632.3912759704914
88796,374.3830712624813
35805,128.44102712845122
30989,207.15531807299885
52389,418.3444339005657
29632,171.63502797946447
52389,192.42924120368542
29632,735.0266146325943
29632,518.6102505571276
30989,561.7624767389514
30356,85.56613001146786
30356,477.17884254073886
30356,148.98161946406003
22147,746.7559142373383
95701,280.39565350221847
95701,739.0741800611745
22958,382.4076457710104
11765,301.6190802028192
33905,938.4865446324363
60506,859.14790727489
36605,194.3676485827837
33905,982.317304780547
52389,725.9561499503099
36605,103.53804916360987
36928,178.787691998851
36605,297.4208655576292
36928,640.4910326776668
36928,610.1593257462138
38601,272.58909621165975
53203,965.826492583721
76088,367.3865195582991
76088,458.0646039112705
46463,671.0672414306397
11428,496.59587246958273
46463,2080.451397837819
19234,140.7381970128979
43588,197.7942589449913
43588,391.2938664796948
94166,1088.064827765332
89383,51.44591148479218
94166,438.5525692375503
73598,119.75284015561786
73598,92.5308076012877
73598,582.0913988465583
97918,194.50065002651328
61292,70.77915322331096
54719,182.0005668491606
35846,38.857708295236975
54719,767.6676336257449
97918,53.807641287672006
63062,237.28814373371662
63062,383.93892140766883
81405,63.171804629165926
60894,66.11852805685655
36713,268.47747677411604
36713,195.07071807438496
29005,817.8071729688112
37542,399.2654756727936
37542,192.4661662328814
37542,636.9649653957364
11976,156.44645630381368
62118,50.19346737561798
62118,1188.9369125116225
62118,211.1014851780571
91453,342.10181916214475
91453,247.31535396489963
66198,148.24896153098098
66198,594.1123333268719
66198,814.2848338710264
60787,145.87805743908004
60787,540.2818318121082
85908,304.67784433328336
37371,352.4386112289682
72191,46.2584041481131
30743,499.8143243922273
72191,445.5710579904765
15300,367.81899422364825
65966,381.285711017586
54961,193.5764419077272
54961,381.1602048024749
54961,389.43418755684183
37337,149.97469889103687
37337,265.23542438009207
37337,586.3933898071087
77332,495.23467597901487
54719,309.47899332919786
25831,168.5451445721995
25831,356.2074224070693
33235,1504.1306375919046
34143,319.9011521488538
34143,957.8320293528116
34143,575.3850866106284
78614,170.60590662460882
78614,493.02061190208235
87124,460.7645376294803
63443,103.50200063518105
76317,223.8944942074638
63443,111.72212755312628
98601,157.08490420312378
63443,353.5815413403362
87858,595.6163643498588
75895,625.0248906943125
75895,107.30186725956487
98601,97.03444088694712
77332,437.1668176788762
56255,505.6809396733114
56993,105.84532459298596
11929,1299.90948890969
62118,94.69975235723652
62118,276.7467352324978
49143,145.7307061237371
17914,358.7675226521999
92376,1143.571319834473
37856,236.94473152357673
37856,196.29584881466155
70190,540.7614716649351
65783,108.40371825138227
43061,306.9860434684693
23735,440.6153001123995
23735,121.56731139016192
43061,305.75877179517306
43061,218.90737564784752
43061,307.03824939581983
90028,344.02356381834795
90028,576.9712021056058
43061,329.7807648618699
70688,335.5380440959246
17020,196.80261233142517
17020,1337.1692978532649
89597,323.1240937849423
15486,748.2301587539882
15486,193.6349980782246
98861,301.0233416739684
76989,575.230955905718
76989,383.9808088376353
76989,204.75382608569228
76989,681.3864137161182
30989,348.5409466237463
38567,313.53525470402013
27962,121.47702822973854
27962,369.14210761129385
27962,460.6208547277824
88364,174.37552477897682
88364,383.11028710629205
96400,2127.783902004188
96400,717.1871163170845
96400,265.39543107600934
13547,252.53676280002517
70596,106.46799216713444
70596,653.6623289082622
70596,285.26391987688237
81405,1032.2894402247568
81405,415.9741456676159
26988,456.9330869918671
49095,428.0697010958344
19425,106.66869597933857
89167,152.1854669832749
63443,352.8044505854793
26988,467.06118097385536
89167,447.82773400705236
10165,247.85708842922332
10165,168.5169265203614
10165,68.58035281247757
10165,703.6065677577395
10165,636.7403245334323
32988,867.2538711855417
26364,1112.4204889850992
32988,2912.6692525461212
52389,186.8911586497779
92208,209.07105662886036
92208,284.5078948697065
14897,993.2300319981947
90028,1120.830196017288
90028,1031.5289732177548
35805,176.7842463475079
65786,219.4217796919051
46463,261.9065745093562
38567,223.1044326153844
76317,99.63182151883112
76317,110.49576133778021
25831,89.52806894635023
22147,687.2718846534383
46463,374.4859487133409
50441,578.1817847858407
94053,343.80874860009817
94738,456.8520028398696
94738,365.12000274531954
94738,282.66657723983434
99298,147.54513298320876
99169,263.4127880730039
30989,142.178592722114
90739,133.17356107051341
90739,51.43451488319776
90739,49.932622762174724
26364,154.92312194946072
90739,798.0724522882628
24849,358.8798767289923
24849,192.09059677047446
24849,248.08043590388007
94594,527.4567282247278
24849,318.7425264976452
24849,2357.9862128604864
74183,587.5784821773682
94594,1480.2593582054708
94594,550.7744584889508
13209,919.0248072331703
13209,652.0880343556164
13209,341.7513299991154
13209,510.02186854663535
13209,576.1228845602159
71951,185.94945480455527
71951,377.2120171675013
65783,333.16259218179954
76836,253.67537217685623
58170,715.3185752151535
85908,306.30427477838333
39681,740.0082994472931
37371,142.3939096623791
76836,1235.5568968653015
30743,270.98283963267016
82809,118.26250309754887
82809,524.3804598632338
32832,1237.8092672621467
32832,374.9847084083101
29005,3792.446395115257
22147,1459.152257242634
81405,309.69231778407834
81405,958.8067817698868
44810,224.86865360958527
44810,230.49095794601521
76148,316.97400411565263
98601,383.8873177284313
24974,382.161236335002
72829,229.01164970507003
72829,938.7881659147753
72829,293.2213014503532
24974,393.3689802060337
99168,190.5904991028433
99168,226.634983262216
99168,235.75898069821002
74183,394.88744107120147
99168,228.93883363922973
99168,1760.3289609454316
60762,585.4866677094868
27962,103.574750768329
17286,497.557485694056
60762,597.9781322457452
44316,1428.2869654589492
44316,161.15104687281604
44316,348.58985196169937
65783,740.3447144762857
52699,85.60244126655778
36713,490.5007965800525
37542,187.75014767547825
37542,146.72788625524473
37542,502.81747519068773
44810,155.32368953953795
11529,929.1766609712596
11529,686.2545258480714
11092,456.70342959445253
11092,221.33858142928838
11092,1014.5610621676976
30356,246.27078928556458
44810,315.97014088863017
44810,615.7272723321826
30356,152.26429525826816
30356,592.8822743998402
34306,420.3580877674896
34306,1667.3340109501473
65364,1163.6274958857236
65364,2543.952121441422
49095,533.413803155412
49095,1327.6703836413167
15549,124.59238946608156
15549,121.72069515382843
60819,623.585531320264
15549,128.63234117985778
26364,324.88046095527903
94483,499.4897890001182
81405,977.8156389307809
81405,167.13768904985957
74155,402.7299475518106
56993,404.4586405678178
41695,372.7912421744073
78614,406.65250801640116
56993,136.69118957229225
24790,331.80853438814603
39827,691.2109087513791
76830,200.52671373770931
77923,182.80339006044707
77923,51.050548012146386
77923,1025.3333723012227
49143,612.7837821743983
74973,199.73971223480373
74973,176.47524876570355
12075,133.08241162038817
12075,786.8592340101723
52389,497.1818061247063
52389,575.7050301945658
39797,336.9495776169869
66198,164.32896943096608
60506,1746.810550788584
27962,249.38465024247964
10834,353.6784926023459
10834,315.17655707854647
38556,498.02890893547476
42610,131.46342747100832
78639,295.86588349703965
78639,904.7905142354947
23008,405.22312734207657
65786,200.71724969630017
65786,353.2421953204196
30675,694.6460032989743
98042,203.90256010155272
98042,295.53119212665456
98042,525.7108695588726
19234,47.13266122708839
19234,136.45742437294408
19234,100.7514034754971
16323,139.96975618204655
96281,144.2269756098741
23858,834.3220074224903
23858,218.7616871344496
96281,107.58282166961176
96281,1511.2336482067838
54510,144.3679283334224
54510,642.2778739997134
36605,99.67108483671012
36605,122.260870553426
36605,134.033722597457
29005,8745.864244208167
19847,307.7263555994789
19847,266.5939952073215
19847,176.29600678088002
19847,602.3253706758467
19847,674.6893611126236
34767,69.07355086541156
24790,409.0052095172432
96798,678.3036730344899
96798,560.4279278087621
62832,1323.6490819187547
21791,245.45065736052314
62832,347.18275262180833
62832,441.1509822468592
92208,177.04869052508198
54719,482.47123122810166
92208,479.1819681235559
23178,311.34535625709947
54510,854.6590536219063
82028,139.01286434537232
94738,323.085334029113
24974,3054.331681937123
92376,469.3071776712377
86647,1008.9683682274775
17498,649.9172114832465
17498,434.3436985605951
80821,3267.813388686506
39221,383.0720748106006
39221,883.8841563476849
36605,120.9855305880896
44387,437.8679911953452
27184,543.9806311265346
27184,705.7532461258519
76836,256.40650095895273
15258,766.3732612164772
15258,350.23740001360085
11976,32.3007694092403
11976,116.48146850794588
54510,242.95459686229069
54510,41.32030715409596
54510,803.304211732115
94069,148.26753294359438
94069,441.6402384564066
16555,858.0248424046025
94166,277.60326761087794
94166,936.4988717319268
16555,1138.0197230653246
16555,316.63107835758916
97377,299.3730436301777
60506,676.2174250137183
74973,135.66340772434123
74973,787.1570207671739
42411,691.1104578462204
42411,497.203285797812
10100,426.8576365513582
94738,420.433171713027
71951,93.44474921489443
13209,288.6249397034492
13209,173.520755989396
27962,1103.029987188441
27962,1486.7500454491615
94738,401.1363037326556
31952,484.122086508073
39270,93.12670426787659
81737,39.262062448344146
60506,453.5906666402845
39270,397.80149611486536
39270,171.1539835137906
60778,1612.243900886678
60778,464.59351322417837
88512,118.92343315278248
94053,277.07659649206744
76148,326.2179003419315
39221,190.83028593510616
62832,312.6812764496118
81737,118.74211901053913
30989,470.2741588159408
86183,756.1412593417763
86183,435.524909792036
25863,159.24573949162018
20906,658.7787048001522
66198,179.85458779747216
66198,262.05026315066897
66198,613.0319184967184
36139,347.09754123104966
97377,280.2774538685132
95568,1073.2823660376266
52389,326.97831810663075
52389,559.8138682131281
36019,2139.5671664877977
36019,854.6856667629066
22717,431.32675801377997
22717,357.6112565085316
99298,350.18363060782417
99298,741.3437559885894
98861,397.7538697295129
98861,475.0525202825343
62118,42.47739320485042
62118,504.002170160253
30356,985.3757936705437
30356,120.60438276852983
62669,182.22074158971031
62669,571.1645089754808
14897,859.4109053035768
37371,157.01033746827287
16212,62.13424929953261
19865,189.37694116479332
38567,464.62906408549696
38567,324.33310647329836
73032,343.73342823000036
16955,547.2474883352048
73598,79.67638591439295
73598,163.36242029080694
73598,177.45798501192033
53203,106.37863923969343
56627,141.95125591507866
53203,343.84079415598677
83925,90.43914226966768
53203,458.6334232692552
98601,54.45298313758725
75316,578.8686609034403
75316,205.71616424287464
96137,380.9564572564304
98601,462.0291326743451
51308,523.6950498433172
51308,144.28943464747334
51308,471.6756966805516
93133,127.53163168631771
16212,346.6522013260273
19865,967.5058225406088
19865,187.23915955192015
25831,240.46390183470788
96137,209.97020790587086
96137,989.6622899132317
74973,169.33886181434966
37524,253.04022123220105
37524,498.3981959183046
37524,665.2272780946752
99560,217.76666757068028
99560,457.24879094115664
34767,920.6403785911788
36303,207.51997261609017
66198,693.6171153418297
36303,251.82551820212947
36303,1285.901899097856
66198,162.94791617740756
66198,753.03221846157
23735,299.8905836576403
23735,138.0705085633892
60506,518.5096729281055
59381,219.25029405150607
70190,852.9423844758518
70190,164.09212171584642
77923,121.07691939434345
81737,291.5337066630582
81737,169.8930334364218
22792,1101.0311237352894
72034,289.78309910400327
23735,123.80189819338273
51206,193.2989670192217
65410,1339.7660920455612
51206,168.33283850533314
65410,438.18672229461333
76830,259.9169453481793
42610,388.30908051950036
76988,109.72436546743296
94594,490.0738573535205
94594,311.67792870384363
39221,363.7315753751504
39221,566.4420358600088
15486,684.8133637803853
53168,113.8713077944784
62501,389.2965613665718
57194,282.74482263747984
23735,523.9777880980059
23735,156.59977940986678
23178,97.43682845032416
23178,723.6419419567662
17020,254.13636996404261
17020,1766.4553035775712
91225,642.397855082014
11092,938.0159928995116
11092,359.50268600304014
11092,276.9802324141802
57194,576.8505742832959
47330,182.85203316759757
47330,425.74507183408247
76103,974.1506825105763
76103,1644.6198215964755
15549,153.8628589170502
15549,214.67164708847886
15549,236.2538151816989
15549,435.0673175903049
37545,459.3057549337709
37542,121.38161068817192
37542,247.10628703394505
37542,658.6880890641062
37542,472.42523934507136
37542,191.33899950945172
37542,127.9042396956694
37542,128.08750636204493
37542,233.2838315189192
32264,390.9268921049115
32264,172.4782623545989
51206,243.83432320632812
32832,121.12854721538321
52389,134.78592806965776
56615,259.4633552359172
32189,101.35603362646705
32189,335.6153976786385
55255,713.2859242252664
55255,527.4737792360556
24790,558.0820722284485
24790,176.55090487658055
23735,293.1570023057055
71930,430.4380406514985
71930,410.25706677747917
98861,211.03747653628585
38556,509.0382598394349
42411,430.9763404624569
42411,2442.162284559846
76989,348.0534610170585
76989,139.1447913108041
41433,1447.2307950652828
20906,526.4639144069556
76989,680.7706987379828
76989,238.0737438978088
76989,104.93615873739657
76989,682.0245228932605
23735,127.45023643839838
54922,5859.044970233558
39797,622.5317639421182
23735,179.7939931878416
23735,514.7755398850817
23735,152.6318365700396
56615,613.3404584793827
61292,193.7806512298962
61292,70.47861691725497
61292,718.3681875790242
98601,299.1167037514141
50441,2190.680730218961
53168,152.810827875229
53168,332.07234774357823
53168,508.18856467844137
13209,774.0843782946063
50441,356.26687890139544
30589,290.5049825619316
53168,164.0969225602803
36605,92.05772053345459
36605,159.22116861546453
36605,526.2618249343376
14897,89.41592691876001
24790,513.3896000218404
24790,301.22146763814305
24790,512.7887627451104
24790,553.9838810156242
16212,160.04733697475308
55255,1581.6893127558026
55255,2317.469750067225
24790,576.2312340370788
24790,360.68855361933447
13209,191.9707695551636
99298,204.1845222428212
15300,313.3483635677808
15300,281.74668347303293
78336,752.4868445030835
13209,644.9793509492038
73184,390.06303890228713
78336,2320.256208423128
23331,1239.672385454284
25831,299.9056833857598
44387,606.8022922458198
95777,430.2797087201348
30589,402.18268298400034
62265,350.6141051505656
94069,605.4661374671051
24790,685.0793655680249
83575,139.13482762041644
19847,1084.212324964873
38556,176.39128941530672
95777,2773.7895677393026
51206,286.74566190303574
24357,3096.22483972426
24357,1193.6275257745745
29058,507.90269485788843
29058,160.1666697549
29058,298.45643540743345
62832,1725.649662089355
62832,396.92724006619613
62832,512.4510590305362
32283,140.16992992447146
25831,225.83769859879558
85081,152.09227563506462
85081,180.82818702835044
25831,157.95560254837648
25831,320.237104352678
98042,256.1113676243589
98042,298.02377765981214
98042,657.2494168905479
56615,421.0953232550507
51206,229.56654562198588
87454,318.044012035837
39797,585.6370611940357
99298,177.28745643300715
15549,165.4457996508929
15549,215.27532369816083
15549,205.00188272017246
32138,1058.9298689016323
32138,1771.6106091145502
35846,373.9600977215776
35846,195.84375077988662
88222,583.0731794055827
65067,104.08261692690421
65067,697.5092740193472
25213,260.83662899897547
81405,499.5206434299926
81405,305.5691365974729
19034,377.2863625452048
87193,1365.7228862613345
32138,911.4250008538976
66198,232.39569656866718
66198,451.2226464665433
66198,162.87204393657456
66198,714.9139709427349
78639,361.35459760674104
30675,531.5805866586775
34767,673.3898428333079
41433,593.2920373861057
15486,448.7862227039083
87454,230.55620959564885
82028,141.92866728196105
15486,283.14698294545417
19875,308.08486174344625
72034,953.9287520739313
36713,793.5959073815361
36713,412.4807987759457
36713,210.87958671392983
35062,654.2619138153564
53203,109.8134790780488
53203,841.8358794206995
66637,433.5607844469613
86555,280.11014091837035
99169,89.32876510099527
27802,238.53479209189788
44410,300.3645754452204
44410,400.628845769078
44410,208.4524436916399
17020,1677.6334218605139
17020,252.64711829448657
70261,446.99235726348235
70261,604.5020340096536
32189,302.93127504769484
32189,101.52279526412563
57858,627.4803648071771
57858,284.92757831524733
32189,341.4372888021948
44387,693.0487209051689
57858,506.30647275574415
57858,519.6072323650798
93133,117.36689865270405
93133,170.47566133597638
37237,356.5242472762144
53168,400.7727190114002
30743,370.5220444037529
99560,295.37586696507867
99560,710.7612587001572
16212,1128.3099751353466
61181,78.60914169787733
98436,126.14975436824601
98436,386.3463635040648
98436,439.4278456604583
67831,652.7980214828675
90944,370.3752836977778
67831,349.2076324164206
67831,467.8418558788466
73598,723.5272103585452
73598,371.7522263734661
97918,252.18612633517125
27128,811.1488798290741
72829,598.4205524942355
72829,145.84607815201943
72829,262.6646818279613
65753,1120.8659492896047
65753,555.0374333458408
29002,2672.6228057655803
29002,1481.7507224456588
52815,205.35548317619
98516,460.32854717215884
19546,161.44939348439837
19546,433.65963989324547
29058,252.1222923680402
29058,148.59966016145455
23735,219.6055303876134
23735,116.64865465945992
37545,61.5435840341181
52389,363.799013039894
52389,697.5304031780217
42411,153.5513407399303
42411,336.6398064317019
42411,583.048285045071
12754,374.82454230043646
81405,786.5774105450669
81405,268.87027899844725
74183,304.51324330846074
23735,230.3822255895888
23735,271.92869550374127
92855,1563.176970946116
92855,525.2433335383574
36184,94.84044657301779
22958,111.6900627017863
98042,154.68157184201587
60506,352.6391952808594
98042,302.03193091028766
98042,370.72010987054
77923,509.42298213818606
34587,334.5332337966051
42610,362.0513966971173
27962,61.46747950841333
27962,384.0433305298336
27962,241.38134291968913
46802,377.19202811848726
46802,128.59336893619192
51114,491.7726941803432
51114,264.8095993231619
51114,270.00996138753817
22081,376.96068811618966
70261,554.4808666394206
42809,299.20398638709565
